type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/id,properties/title,properties/description,properties/face,properties/icon/url,properties/icon/scaledSize/width,properties/icon/scaledSize/height,properties/icon/origin/x,properties/icon/origin/y,properties/icon/anchor/x,properties/icon/anchor/y
Feature,Point,21.2044,45.7328,21584828,B21,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2043,45.7326,21584829,B22,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2044,45.7325,21584830,B23,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2046,45.7323,21584831,B24,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.204,45.7321,21584832,B25,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2064,45.7377,21584833,E34,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2062,45.738,21584834,E33,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2053,45.7379,21584835,E28,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2154,45.7313,21584836,53,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2342,45.7562,21584837,T1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2344,45.7563,21584838,T2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2346,45.7564,21584839,T3,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2404,45.7773,21584840,A18,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2399,45.7766,21584841,A28,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2408,45.778,21584842,A7,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2359,45.7785,21584843,236,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2362,45.7785,21584844,237,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.237,45.7785,21584845,240,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2364,45.7784,21584846,238,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2373,45.7784,21584847,249,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2366,45.7783,21584848,239,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.237,45.7782,21584849,240,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2375,45.778,21584850,251,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2168,45.7708,21584851,92,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2167,45.7713,21584852,94,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2164,45.7717,21584853,95,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2117,45.7683,21584854,A31,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.212,45.7683,21584855,A32,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2122,45.7682,21584856,A33,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2126,45.7681,21584857,C1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2131,45.7679,21584858,C2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2128,45.7677,21584859,C4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2131,45.7676,21584860,C5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2362,45.7777,21584861,227,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2363,45.7779,21584862,228,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2506,45.7362,21584863,2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2506,45.7357,21584864,1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2104,45.7277,21584865,27,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2255,45.741,21584866,1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2255,45.7407,21584867,B1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.225,45.7408,21584868,2A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2157,45.7696,21584869,54,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2151,45.7698,21584870,53,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2148,45.7702,21584871,69A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2151,45.7701,21584872,69B,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2143,45.7704,21584873,69C,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2147,45.7698,21584874,52,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2136,45.7707,21584875,70,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2143,45.77,21584876,51,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2135,45.7704,21584877,56,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.214,45.7705,21584878,69,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2222,45.7312,21584879,1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2214,45.7292,21584880,B1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2217,45.7314,21584881,B11,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2217,45.7314,21584882,B12,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2212,45.7275,21584883,B2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.73,21584884,B3,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.7302,21584885,B4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.7304,21584886,B5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.7307,21584887,B6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.7309,21584888,B7,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.7311,21584889,B8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2218,45.7312,21584890,B9,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2571,45.7542,21584891,L5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1838,45.7295,21584892,21,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2504,45.7639,21584893,C4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2502,45.7639,21584894,C5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2499,45.7638,21584895,C6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2497,45.7637,21584896,C7,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2495,45.7639,21584897,C8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2494,45.7643,21584898,C9,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2544,45.7594,21584899,T32,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2538,45.7595,21584900,T18,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2543,45.7596,21584901,T33,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2537,45.7597,21584902,T17,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2536,45.7599,21584903,T16,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2534,45.76,21584904,T15,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2533,45.7602,21584905,T14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2537,45.7604,21584906,T24,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2531,45.7604,21584907,T13,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2536,45.7605,21584908,T25,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.218,45.7701,21584909,14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2178,45.7703,21584910,15,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2177,45.7706,21584911,88,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2157,45.7687,21584912,27,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2153,45.7687,21584913,34,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.236,45.7721,21584914,B34,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2358,45.7719,21584915,B35,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2353,45.7801,21584916,300,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2351,45.7801,21584917,301,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.235,45.78,21584918,302,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2389,45.7789,21584919,A3,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2395,45.7787,21584920,A4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2404,45.7784,21584921,A5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.244,45.7772,21584922,A55,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2448,45.777,21584923,A56,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2452,45.7768,21584924,A57,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2408,45.7783,21584925,A6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2553,45.7573,21584926,U4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2547,45.7571,21584927,U4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2129,45.7686,21584928,A17,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2128,45.7685,21584929,A18,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2127,45.7683,21584930,A19,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2126,45.7688,21584931,A21,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2127,45.7689,21584932,A22,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2123,45.7683,21584933,A34,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2408,45.7739,21584934,B110,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2119,45.7363,21584935,A12,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1976,45.7358,21584936,D60,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.233,45.7323,21584937,E15,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2126,45.7313,21584938,B14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2139,45.7312,21584939,53B,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1829,45.7291,21584940,13,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1823,45.7287,21584941,14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1838,45.7298,21584942,22,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1842,45.73,21584943,23,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1825,45.7284,21584944,16,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1829,45.7283,21584945,17,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1818,45.7284,21584946,C15,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2548,45.7602,21584947,T29,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2546,45.7603,21584948,T28,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2544,45.7606,21584949,T27,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2564,45.7597,21584950,A18,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2094,45.7394,21584951,1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2253,45.7203,21584952,9,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2252,45.72,21584953,10,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2247,45.7202,21584954,11,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2246,45.7201,21584955,12,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2242,45.7202,21584956,13,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2243,45.7204,21584957,14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.214,45.7572,21584958,T8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2141,45.7574,21584959,T8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2142,45.7576,21584960,T8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2054,45.7216,21584961,46,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2048,45.7215,21584962,46A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2589,45.7641,21584963,C1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2584,45.7637,21584964,C14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2593,45.7641,21584965,C2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2586,45.7638,21584966,C13,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2589,45.7638,21584967,C12,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.259,45.7637,21584968,C11,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2592,45.7636,21584969,C10,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2602,45.7638,21584970,C6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2595,45.7637,21584971,C9,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.26,45.7637,21584972,C7,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2595,45.7638,21584973,C8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2021,45.7291,21584974,D6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2016,45.7296,21584975,D8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2014,45.7304,21584976,D13,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2011,45.7306,21584977,D25,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2009,45.7309,21584978,D24,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2007,45.7314,21584979,D23,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2006,45.7322,21584980,D32,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2006,45.7325,21584981,D33,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2004,45.733,21584982,D35,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2003,45.7333,21584983,D36,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2001,45.7337,21584984,D42,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1994,45.7341,21584985,D49,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1991,45.7344,21584986,D49,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1985,45.7349,21584987,D64,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1982,45.7352,21584988,D63,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.198,45.7354,21584989,D62,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1977,45.7357,21584990,D61,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1971,45.7361,21584991,D69,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.197,45.7363,21584992,D70,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2591,45.7627,21584993,E3,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2586,45.7625,21584994,E5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.182,45.7318,21584995,3B,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1845,45.7298,21584996,2C,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.243,45.7504,21584997,B-5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2297,45.7742,21584998,11,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2296,45.774,21584999,11A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.23,45.7741,21585000,10,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2298,45.7744,21585001,12,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2313,45.776,21585002,24,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.23,45.7747,21585003,13,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2301,45.7749,21585004,14,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2302,45.7751,21585005,15,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2304,45.7754,21585006,16,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2305,45.7756,21585007,17,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2306,45.7758,21585008,18,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2307,45.7761,21585009,19,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2309,45.7762,21585010,20,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.231,45.7764,21585011,21,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2313,45.7767,21585012,22,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2314,45.777,21585013,23,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2207,45.7744,21585014,35,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2199,45.774,21585015,50,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2194,45.7738,21585016,58,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2187,45.7735,21585017,98,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2182,45.7732,21585018,106,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2183,45.7736,21585019,92,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2177,45.7733,21585020,94,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2223,45.775,21585021,41,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2225,45.7747,21585022,37,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2227,45.7751,21585023,42,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2233,45.7749,21585024,79,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2232,45.7753,21585025,84,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2234,45.7752,21585026,84,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2249,45.7747,21585027,83,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2256,45.7745,21585028,113,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2262,45.7743,21585029,121,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2242,45.7752,21585030,93,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2244,45.7751,21585031,92,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2257,45.7747,21585032,102,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2263,45.7745,21585033,111,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2265,45.7745,21585034,110,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2249,45.7749,21585035,98,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2271,45.7743,21585036,134,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2221,45.7747,21585037,33,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2313,45.7732,21585038,1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2237,45.7752,21585039,88,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2313,45.7739,21585040,5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2311,45.774,21585041,6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2308,45.774,21585042,7,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2305,45.7741,21585043,8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2302,45.7742,21585044,9,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2004,45.7544,21585045,1-G9,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2001,45.7544,21585046,1-G8,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2001,45.7539,21585047,3,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.1999,45.7544,21585048,67,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2,45.754,21585049,2-623,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2138,45.7328,21585050,2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2143,45.7329,21585051,3-A35,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2135,45.7328,21585052,A37,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2096,45.7322,21585053,1,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2106,45.7323,21585054,3,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.212,45.7323,21585055,4,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2128,45.7323,21585056,5,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2139,45.7324,21585057,6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2144,45.7324,21585058,7,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2124,45.732,21585059,4A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2373,45.7374,21585060,136A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2376,45.7388,21585061,C,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2374,45.738,21585062,6,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2478,45.7649,21585063,2A,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2487,45.765,21585064,B2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2492,45.7651,21585065,C2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2496,45.7652,21585066,D2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2501,45.7654,21585067,E2,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
Feature,Point,21.2481,45.7652,21585068,D11,,East,//www.hartablocuri.ro/i/d.png,12,12,0,0,6,6
